Date,INTC,SMTC,AWSL,MU,AMAT,ASML,NVDA,TXN,QCOM,AMD
20-09-2000,0.34901442,0.671269878,-0.121234664,1.295510602,-0.150321889,-0.522071193,-0.460534211,-0.313490197,-0.696570517,0.226848378
21-09-2000,0.331441881,0.659175065,-0.116555222,1.258325394,-0.157114854,-0.522886512,-0.460567221,-0.317080493,-0.694512127,0.221949997
22-09-2000,0.31394435,0.646097598,-0.112053595,1.22132249,-0.163978769,-0.52370709,-0.460607665,-0.320672606,-0.692519678,0.217060004
25-09-2000,0.296655261,0.632056792,-0.107738948,1.184681797,-0.170863766,-0.524528903,-0.46065604,-0.324266486,-0.690595731,0.212159773
26-09-2000,0.279654308,0.617151049,-0.103619083,1.148621953,-0.177718926,-0.525348336,-0.460713032,-0.32783383,-0.688729052,0.20724618
27-09-2000,0.263008728,0.601423878,-0.099700154,1.113276162,-0.184497786,-0.526161885,-0.460779253,-0.331354954,-0.686923627,0.202318884
28-09-2000,0.246777068,0.584930545,-0.095986393,1.078798124,-0.191153717,-0.526966493,-0.460855379,-0.334813443,-0.685167811,0.197380138
29-09-2000,0.231006582,0.567706904,-0.092480634,1.045357107,-0.197648168,-0.527759918,-0.460941872,-0.338194969,-0.683461636,0.192427645
02-10-2000,0.215754962,0.549832139,-0.089184581,1.013099586,-0.203940994,-0.528539031,-0.461038875,-0.341493428,-0.68179603,0.187452104
03-10-2000,0.201067989,0.53138187,-0.086098588,0.982159828,-0.209998626,-0.529300252,-0.461146675,-0.344713326,-0.680163954,0.182449824
04-10-2000,0.186973966,0.512391781,-0.083203201,0.952634924,-0.215786824,-0.53004214,-0.461265182,-0.347848362,-0.6785653,0.177409902
05-10-2000,0.173497356,0.49287782,-0.08049647,0.924597866,-0.22128746,-0.530763653,-0.4613946,-0.35089853,-0.67700368,0.172324455
06-10-2000,0.160660882,0.472871149,-0.077975468,0.898155974,-0.226482833,-0.531463852,-0.461535384,-0.353856976,-0.675486178,0.167192263
09-10-2000,0.148490771,0.452437055,-0.075636565,0.873370002,-0.231362146,-0.53214005,-0.461687282,-0.356718263,-0.673996079,0.162014019
10-10-2000,0.13699531,0.43162867,-0.073475813,0.850275764,-0.235922803,-0.532791399,-0.46185093,-0.359479407,-0.672534815,0.156781745
11-10-2000,0.126185887,0.410545011,-0.071488743,0.828915831,-0.240152146,-0.533415638,-0.462026025,-0.362135838,-0.671091627,0.151490933
12-10-2000,0.116073288,0.389235354,-0.069670033,0.809289877,-0.244057106,-0.534011678,-0.462213006,-0.364682859,-0.669637927,0.146136647
13-10-2000,0.106627223,0.367720262,-0.068013954,0.791390721,-0.247643469,-0.534579505,-0.462412239,-0.367118579,-0.668161792,0.140715597
16-10-2000,0.097816423,0.346006375,-0.066513496,0.77516857,-0.250935245,-0.535121289,-0.462624374,-0.369463615,-0.666662976,0.135228099
17-10-2000,0.089640033,0.324143209,-0.065161272,0.760592431,-0.25394339,-0.535636818,-0.46284946,-0.371717506,-0.665147483,0.129680256
18-10-2000,0.08206269,0.302195648,-0.06394999,0.747633181,-0.256682996,-0.536124951,-0.463087371,-0.373878407,-0.66360135,0.124082401
19-10-2000,0.075037973,0.280220213,-0.062872616,0.736224129,-0.259173664,-0.536586998,-0.463338218,-0.375936097,-0.662019504,0.118438036
20-10-2000,0.068524118,0.258261135,-0.061921981,0.72625947,-0.261454209,-0.537025091,-0.463602256,-0.377911995,-0.660394595,0.112731876
23-10-2000,0.062481268,0.236330886,-0.061090302,0.717646044,-0.263551438,-0.53744043,-0.463880119,-0.379812661,-0.658715263,0.106962071
24-10-2000,0.056865314,0.214462283,-0.0603692,0.710256344,-0.26550105,-0.537834895,-0.464171591,-0.381644979,-0.656979434,0.1011309
25-10-2000,0.051639923,0.192726568,-0.059733129,0.704008602,-0.267328952,-0.538209709,-0.464476367,-0.383402373,-0.655177251,0.095250134
26-10-2000,0.046764924,0.171221774,-0.05917383,0.698820637,-0.269063797,-0.538565057,-0.464793414,-0.38507402,-0.65329766,0.089330712
27-10-2000,0.042177106,0.149957936,-0.058683198,0.694563764,-0.270741547,-0.538903424,-0.465122766,-0.386664017,-0.651354454,0.083372361
30-10-2000,0.037821217,0.12898734,-0.058253455,0.69113286,-0.272384753,-0.539226041,-0.465463888,-0.388178022,-0.649350757,0.077381878
31-10-2000,0.033668259,0.108391783,-0.057876695,0.6883997,-0.274019656,-0.539533816,-0.465815323,-0.389614726,-0.647277896,0.071369886
01-11-2000,0.029676311,0.088212999,-0.057545519,0.686237275,-0.275675427,-0.539828574,-0.466176543,-0.390973555,-0.645137551,0.065335547
02-11-2000,0.025805703,0.068511556,-0.057253184,0.68452858,-0.277371154,-0.540111068,-0.466546709,-0.39224601,-0.642932705,0.059281495
03-11-2000,0.022008484,0.049338004,-0.056993615,0.683169934,-0.279124667,-0.540382378,-0.466925324,-0.393426403,-0.640665203,0.053219688
06-11-2000,0.018246097,0.03070645,-0.056761627,0.682045269,-0.280951448,-0.540644049,-0.467311996,-0.394514225,-0.63835316,0.047162311
07-11-2000,0.014487902,0.012672115,-0.056551868,0.681070653,-0.282863001,-0.540896443,-0.467706009,-0.395501058,-0.635995969,0.041122065
08-11-2000,0.010710609,-0.004695604,-0.056358884,0.680155346,-0.284861511,-0.541138973,-0.468105405,-0.396374188,-0.633597869,0.035124161
09-11-2000,0.006904842,-0.021358922,-0.056177289,0.679233687,-0.286948222,-0.541371464,-0.468508576,-0.397122471,-0.631159407,0.029186516
10-11-2000,0.003048612,-0.037299043,-0.056002328,0.678228233,-0.289126006,-0.541594118,-0.4689136,-0.397744189,-0.628693382,0.023326411
13-11-2000,-0.000856052,-0.052462919,-0.055829904,0.677080909,-0.291388597,-0.541805372,-0.46931854,-0.398226839,-0.626212147,0.017564548
14-11-2000,-0.004834401,-0.066844556,-0.055724102,0.675715721,-0.293731622,-0.542005935,-0.469722321,-0.398580866,-0.623732581,0.011907132
15-11-2000,-0.008915681,-0.080448568,-0.055680552,0.674077826,-0.296148033,-0.542196071,-0.470124444,-0.398817549,-0.621272024,0.006367057
16-11-2000,-0.013111551,-0.093271078,-0.055694902,0.672131357,-0.298625388,-0.542375292,-0.470523354,-0.398941356,-0.618845542,0.00095838
17-11-2000,-0.017414959,-0.105284522,-0.055762884,0.66987143,-0.301143584,-0.542541884,-0.470917131,-0.398944713,-0.616469575,-0.004295059
20-11-2000,-0.02183547,-0.116463966,-0.055880398,0.667285596,-0.303683358,-0.542694809,-0.471304308,-0.398820738,-0.614154163,-0.009376984
21-11-2000,-0.026366251,-0.126770296,-0.056043351,0.664369898,-0.306221157,-0.542832201,-0.471682851,-0.398562446,-0.611897117,-0.014269649
22-11-2000,-0.031004518,-0.136163766,-0.056247622,0.661148149,-0.308732298,-0.542952854,-0.472050997,-0.398165458,-0.609709149,-0.018954391
24-11-2000,-0.035734248,-0.144641608,-0.056488744,0.657640535,-0.311191284,-0.543055371,-0.472407425,-0.397631808,-0.607587977,-0.023414348
27-11-2000,-0.040561966,-0.152233437,-0.056761825,0.653846445,-0.313579712,-0.543139847,-0.472751404,-0.39697317,-0.605556205,-0.027642838
28-11-2000,-0.046108691,-0.158707753,-0.06077043,0.651305795,-0.315872262,-0.543345722,-0.473065193,-0.396127902,-0.604929341,-0.03124204
29-11-2000,-0.051786001,-0.164300871,-0.064810369,0.648647497,-0.318068751,-0.543535294,-0.473368014,-0.395159779,-0.604328446,-0.03462334
30-11-2000,-0.057579113,-0.169013735,-0.068887014,0.64592001,-0.320154131,-0.543709238,-0.4736579,-0.39407388,-0.603779468,-0.037763612
01-12-2000,-0.063416044,-0.172824068,-0.073006109,0.643231956,-0.322102986,-0.543865842,-0.4739324,-0.392874373,-0.603286917,-0.04062897
04-12-2000,-0.069241081,-0.175753429,-0.077173072,0.640664688,-0.323890744,-0.54400508,-0.474191331,-0.391579034,-0.602890707,-0.0432023
05-12-2000,-0.075001305,-0.177798736,-0.081393018,0.638279922,-0.325497794,-0.544125295,-0.47443367,-0.390205635,-0.60259987,-0.045470529
06-12-2000,-0.080687164,-0.179002547,-0.085598547,0.636150193,-0.32691961,-0.544228033,-0.474659169,-0.388788691,-0.602433396,-0.047420379
07-12-2000,-0.086223244,-0.179354239,-0.08979643,0.634362268,-0.328136854,-0.544313142,-0.474866075,-0.387347744,-0.60241521,-0.04903495
08-12-2000,-0.091586585,-0.178894528,-0.093994112,0.633003398,-0.329133864,-0.544379684,-0.47505348,-0.385883793,-0.602574528,-0.050303561
11-12-2000,-0.096766051,-0.177681943,-0.098198913,0.632114034,-0.329914473,-0.544428726,-0.475222518,-0.384440842,-0.602901014,-0.051229543
12-12-2000,-0.101735805,-0.175688255,-0.102417878,0.631725097,-0.330484106,-0.544460795,-0.475372954,-0.383036525,-0.603386355,-0.051811384
13-12-2000,-0.106464099,-0.172942025,-0.106658014,0.631902974,-0.330825856,-0.54447466,-0.475504529,-0.381689598,-0.604002577,-0.052045462
14-12-2000,-0.110932111,-0.169454431,-0.110926385,0.632716056,-0.330930565,-0.544468487,-0.475616587,-0.380397691,-0.604740966,-0.051924998
15-12-2000,-0.11513333,-0.165269869,-0.115230038,0.634187856,-0.33079644,-0.544440532,-0.47570879,-0.379181693,-0.605575115,-0.05144714
18-12-2000,-0.119026005,-0.160439643,-0.119575827,0.636342167,-0.330427405,-0.544391546,-0.475780816,-0.378050483,-0.606475097,-0.050611419
19-12-2000,-0.122613982,-0.155017979,-0.12397027,0.639203772,-0.32983616,-0.544323096,-0.475833498,-0.377028976,-0.60748502,-0.04941876
20-12-2000,-0.125886783,-0.149025844,-0.128419249,0.642792406,-0.329029933,-0.544236261,-0.475866949,-0.376132575,-0.608582541,-0.04786442
21-12-2000,-0.128843193,-0.142486257,-0.132962481,0.6471671,-0.328024764,-0.544132438,-0.475881153,-0.375355336,-0.609781434,-0.045951718
22-12-2000,-0.131492778,-0.135433099,-0.137604006,0.652325298,-0.326829655,-0.54401454,-0.475875959,-0.374715719,-0.611084351,-0.043677879
26-12-2000,-0.133851403,-0.127959981,-0.142347155,0.658197939,-0.325473776,-0.543886296,-0.475853571,-0.374253543,-0.612532452,-0.041062319
27-12-2000,-0.13592428,-0.120136531,-0.147193944,0.664742974,-0.323975115,-0.543749741,-0.475815009,-0.373982736,-0.614098954,-0.038115532
28-12-2000,-0.137719201,-0.112043831,-0.152145032,0.671921103,-0.322358108,-0.543606416,-0.475761578,-0.373923531,-0.615784114,-0.034853262
29-12-2000,-0.139245807,-0.103733842,-0.157199307,0.679705792,-0.320646962,-0.543458264,-0.475694382,-0.374080046,-0.617573859,-0.031288323
02-01-2001,-0.140516267,-0.095265169,-0.162247278,0.688061757,-0.318862004,-0.543306765,-0.475614124,-0.374438131,-0.619449777,-0.027426012
03-01-2001,-0.14156503,-0.086654835,-0.167286864,0.696937208,-0.31703115,-0.543152898,-0.475521179,-0.375005083,-0.621373096,-0.023287182
04-01-2001,-0.14243915,-0.077965625,-0.17231584,0.706222248,-0.3152001,-0.543002083,-0.475418151,-0.375798818,-0.623384424,-0.018898988
05-01-2001,-0.1431707,-0.069231125,-0.177331756,0.715871888,-0.313377194,-0.542856012,-0.475307201,-0.376829377,-0.625460143,-0.014285743
08-01-2001,-0.143795598,-0.060529424,-0.182331459,0.725823348,-0.311582719,-0.542718272,-0.475188586,-0.378079556,-0.627593667,-0.00945618
09-01-2001,-0.144346819,-0.051900836,-0.187311439,0.73597907,-0.309844624,-0.542590626,-0.475063962,-0.379550548,-0.629792315,-0.004434957
10-01-2001,-0.144870848,-0.043384517,-0.192267898,0.746246474,-0.308184118,-0.542477518,-0.474934479,-0.381242854,-0.63204746,0.00075577
11-01-2001,-0.14540267,-0.035038334,-0.197197031,0.756515004,-0.306626591,-0.542380895,-0.474801456,-0.383165746,-0.634363095,0.006086238
12-01-2001,-0.145989373,-0.026962954,-0.202094776,0.766650873,-0.305196667,-0.542305849,-0.474666823,-0.38533795,-0.636738035,0.011515439
16-01-2001,-0.146668359,-0.01920029,-0.206956922,0.776551947,-0.30390712,-0.542254016,-0.474531066,-0.387746957,-0.639182175,0.017026658
17-01-2001,-0.147462913,-0.011753882,-0.211778615,0.786154624,-0.302759844,-0.542224945,-0.474394131,-0.390380017,-0.641684386,0.022600758
18-01-2001,-0.14841422,-0.004690271,-0.216554249,0.79536808,-0.301783332,-0.542222805,-0.474257038,-0.393256116,-0.644244636,0.028199012
19-01-2001,-0.149573606,0.001942477,-0.221278489,0.804046724,-0.300993471,-0.542250067,-0.474122147,-0.396358584,-0.646872129,0.033753861
22-01-2001,-0.150986409,0.008135102,-0.225946162,0.812094109,-0.300397889,-0.542306643,-0.473989891,-0.399680112,-0.649539133,0.039241026
23-01-2001,-0.152667555,0.013880783,-0.230552375,0.819471596,-0.299996738,-0.542392642,-0.473860023,-0.403187276,-0.652272913,0.044644796
24-01-2001,-0.154666195,0.019108453,-0.235092248,0.826135443,-0.299794964,-0.542509241,-0.473733584,-0.4068585,-0.655091287,0.049929411
25-01-2001,-0.157013833,0.023825148,-0.239561124,0.832027117,-0.29979233,-0.54265581,-0.473610459,-0.410671824,-0.657970592,0.05506469
26-01-2001,-0.159709771,0.028052218,-0.243954542,0.837163607,-0.299979245,-0.542831562,-0.473489361,-0.414595268,-0.660910983,0.06004093
29-01-2001,-0.162775883,0.031796642,-0.248268294,0.841521172,-0.300345604,-0.543033837,-0.473370525,-0.418616385,-0.663942365,0.06484586
30-01-2001,-0.166236181,0.035048702,-0.252498624,0.845038883,-0.300892856,-0.543261812,-0.473253783,-0.422726122,-0.667097336,0.069442154
31-01-2001,-0.170079541,0.037824275,-0.256642522,0.847680114,-0.301610108,-0.543513758,-0.473138782,-0.426897682,-0.6703729,0.073808959
01-02-2001,-0.174297937,0.040171366,-0.260697464,0.849470381,-0.302478822,-0.543788768,-0.473024427,-0.431113048,-0.673764094,0.07794566
02-02-2001,-0.178895143,0.042105714,-0.264695433,0.850469075,-0.303485674,-0.544085144,-0.472909671,-0.435368308,-0.677286619,0.081843178
05-02-2001,-0.183845149,0.043629593,-0.268633716,0.850684878,-0.304610313,-0.544400214,-0.472792909,-0.439661057,-0.680949607,0.085503512
06-02-2001,-0.189114503,0.044759315,-0.272475675,0.850185975,-0.305824648,-0.544730467,-0.472672768,-0.443962726,-0.684754129,0.088923022
07-02-2001,-0.194687588,0.045506886,-0.276220152,0.848969705,-0.307109538,-0.545071892,-0.472547968,-0.448264016,-0.688678282,0.092079763
08-02-2001,-0.200535644,0.045901769,-0.280156419,0.847102775,-0.308447657,-0.545421912,-0.472416493,-0.452557508,-0.692740454,0.094969033
09-02-2001,-0.206639264,0.045951855,-0.283989178,0.844601546,-0.309820367,-0.545778914,-0.472278257,-0.456850056,-0.696940891,0.097577874
12-02-2001,-0.212951644,0.045691286,-0.287716041,0.841531731,-0.311214013,-0.546140349,-0.472132423,-0.461135668,-0.701254001,0.099903673
13-02-2001,-0.219439699,0.045182924,-0.291335304,0.837937039,-0.31261237,-0.546504553,-0.471977371,-0.465391761,-0.705680577,0.101947196
14-02-2001,-0.226043543,0.04446345,-0.294846072,0.833884236,-0.313988004,-0.546868599,-0.471812262,-0.469595213,-0.71020463,0.103706524
15-02-2001,-0.23272803,0.043558156,-0.298248129,0.829398249,-0.31534254,-0.5472313,-0.471636344,-0.473742166,-0.714836189,0.105180386
16-02-2001,-0.239469794,0.042466775,-0.301541851,0.824506035,-0.316666554,-0.547591786,-0.471450282,-0.477825944,-0.719570947,0.106362434
20-02-2001,-0.246215493,0.041251588,-0.304728043,0.81934948,-0.31793896,-0.547947576,-0.471253681,-0.481813961,-0.724390441,0.107276294
21-02-2001,-0.252902971,0.040023683,-0.307807664,0.81402436,-0.319143635,-0.548295356,-0.471044331,-0.485690537,-0.729252453,0.107947965
22-02-2001,-0.259495695,0.038825354,-0.310782124,0.80860034,-0.320270537,-0.548632646,-0.47082163,-0.489439354,-0.734130693,0.108379439
23-02-2001,-0.265942537,0.037705318,-0.313653334,0.803163153,-0.321309479,-0.548957032,-0.470585313,-0.493039792,-0.73899308,0.108601337
26-02-2001,-0.272225245,0.036668701,-0.316424028,0.797774559,-0.322263775,-0.549268574,-0.470333839,-0.496472775,-0.743804582,0.108618136
27-02-2001,-0.278323258,0.035723322,-0.319204347,0.792503837,-0.323135904,-0.549567701,-0.470066766,-0.499732557,-0.748556375,0.108434766
28-02-2001,-0.284208879,0.034923921,-0.321995889,0.787380701,-0.323917848,-0.549852627,-0.469782963,-0.502824111,-0.753230122,0.108082251
01-03-2001,-0.289835232,0.034326715,-0.324692664,0.78248771,-0.32459965,-0.550121478,-0.469480877,-0.505742397,-0.757805869,0.107580028
02-03-2001,-0.295188997,0.033933778,-0.327296934,0.777843673,-0.325195764,-0.550374728,-0.469161182,-0.508507936,-0.762306313,0.106951881
05-03-2001,-0.300250554,0.033758033,-0.329956541,0.77347212,-0.325698588,-0.550611381,-0.468823259,-0.511135889,-0.766710501,0.106205548
06-03-2001,-0.305020785,0.033816658,-0.332527158,0.769421832,-0.326112011,-0.550830741,-0.468466903,-0.51361542,-0.771022975,0.105356702
07-03-2001,-0.309501685,0.034086825,-0.335011307,0.765681367,-0.326444986,-0.551034203,-0.468092823,-0.515938415,-0.775221356,0.104411467
08-03-2001,-0.313684908,0.034590442,-0.337411777,0.762283043,-0.326699241,-0.551222381,-0.467702041,-0.51808824,-0.779270866,0.103391075
09-03-2001,-0.317580763,0.035342425,-0.339731564,0.759211052,-0.326893866,-0.551395911,-0.467295684,-0.520072655,-0.78317737,0.102312209
12-03-2001,-0.32114947,0.036403495,-0.341973833,0.756500638,-0.32702357,-0.551553834,-0.466873453,-0.521883602,-0.786912649,0.101209301
13-03-2001,-0.324400787,0.03777356,-0.344141971,0.754142449,-0.327103275,-0.551696515,-0.466435759,-0.523522924,-0.790473658,0.100115809
14-03-2001,-0.327354812,0.039436833,-0.346239772,0.752094896,-0.327150406,-0.551825912,-0.46598453,-0.524993053,-0.793860099,0.099033489
15-03-2001,-0.330041426,0.041355728,-0.348271097,0.750325479,-0.327182441,-0.551942846,-0.465521232,-0.526291507,-0.797092966,0.097968137
16-03-2001,-0.332443648,0.043507449,-0.350093481,0.748888968,-0.327185639,-0.552046313,-0.465047623,-0.527409078,-0.800151994,0.096950736
19-03-2001,-0.334562107,0.045905062,-0.351764656,0.747813777,-0.327159895,-0.552133636,-0.464564681,-0.5283487,-0.803030184,0.096007983
20-03-2001,-0.336429752,0.048545304,-0.353290139,0.747018196,-0.32712742,-0.552206645,-0.464073891,-0.529125516,-0.805741989,0.095149994
21-03-2001,-0.338061945,0.051405645,-0.354687992,0.746506601,-0.32708632,-0.55226549,-0.463575594,-0.529741159,-0.808280688,0.094403497
22-03-2001,-0.339487627,0.054453288,-0.356023395,0.746223596,-0.327050927,-0.552311768,-0.463071944,-0.530209779,-0.810667301,0.093778459
23-03-2001,-0.340732573,0.057662697,-0.35737696,0.746109596,-0.327032626,-0.552347398,-0.462564626,-0.530537511,-0.812879457,0.093272514
26-03-2001,-0.341837703,0.060938576,-0.358566779,0.746099481,-0.327043253,-0.552373499,-0.462054534,-0.530736314,-0.814932045,0.092861831
27-03-2001,-0.342815458,0.064305274,-0.359598665,0.746195777,-0.327074708,-0.552390511,-0.461543404,-0.530790103,-0.81680665,0.092569627
28-03-2001,-0.343705488,0.067763407,-0.360479507,0.746346879,-0.327133588,-0.552399661,-0.461032044,-0.530702444,-0.818503111,0.092398961
29-03-2001,-0.344500997,0.07134313,-0.361217497,0.746555607,-0.327210764,-0.552398497,-0.460520983,-0.530461474,-0.819997769,0.092383442
30-03-2001,-0.345234368,0.075011964,-0.361821785,0.746767975,-0.327302984,-0.552387484,-0.460011176,-0.530069708,-0.821278871,0.09252685
02-04-2001,-0.345929253,0.078752825,-0.362563627,0.746988441,-0.32740514,-0.552367453,-0.459502822,-0.529538294,-0.822356817,0.09284942
03-04-2001,-0.346602482,0.082584731,-0.363452616,0.747225647,-0.327504138,-0.552337521,-0.458996417,-0.528860477,-0.823222262,0.093367302
04-04-2001,-0.347260732,0.086512083,-0.364496071,0.747433324,-0.327594073,-0.552296752,-0.458493067,-0.528044308,-0.823853429,0.094102093
05-04-2001,-0.347910992,0.09051878,-0.365699518,0.747590269,-0.32767055,-0.552247143,-0.45799223,-0.527108926,-0.824255356,0.095078289
06-04-2001,-0.348604411,0.094505094,-0.367066478,0.747601907,-0.327749197,-0.552192749,-0.457495601,-0.526093638,-0.824442986,0.096264478
09-04-2001,-0.349365869,0.098458099,-0.368598439,0.747438043,-0.327827346,-0.552133074,-0.457004163,-0.525011967,-0.824426174,0.097676049
10-04-2001,-0.350191673,0.102380354,-0.37029508,0.747105772,-0.327898405,-0.552068457,-0.456517896,-0.523867753,-0.824213934,0.099318658
11-04-2001,-0.351111447,0.106211174,-0.372154286,0.746560863,-0.32796975,-0.55199997,-0.456038563,-0.522683402,-0.82382864,0.101166556
12-04-2001,-0.352149505,0.109879715,-0.374172574,0.745769074,-0.328040042,-0.551928482,-0.455566953,-0.521490383,-0.823274722,0.103190741
16-04-2001,-0.35331082,0.113369054,-0.376344972,0.74467271,-0.328109184,-0.551855174,-0.455103387,-0.520305117,-0.822559,0.105373635
17-04-2001,-0.354580407,0.116681396,-0.378664761,0.743292461,-0.328170854,-0.551779548,-0.454647565,-0.519133676,-0.821687594,0.107708751
18-04-2001,-0.35596216,0.119810971,-0.381123452,0.74163088,-0.328225254,-0.551701284,-0.454200912,-0.517997608,-0.820693193,0.110186804
19-04-2001,-0.357513242,0.122645464,-0.383928639,0.739630116,-0.32828544,-0.551624452,-0.453764374,-0.51692568,-0.819621753,0.11274457
20-04-2001,-0.359243871,0.125142319,-0.386847571,0.737286523,-0.328362578,-0.551551278,-0.453339183,-0.515952075,-0.818511917,0.11535004
23-04-2001,-0.361169032,0.127282427,-0.389865777,0.734609428,-0.328451917,-0.551482065,-0.452926238,-0.515091544,-0.817383756,0.117975084
24-04-2001,-0.363239735,0.129115129,-0.392983459,0.731665193,-0.328530686,-0.55141543,-0.452524761,-0.514332526,-0.816235678,0.120609981
